commentText	commentClassification
from line const entitydata entities .filter e e .type enum product entity type type .sort e e e .sequence e .sequence 	CODE_SUGGESTION
maintain identation here .	REFACTORING_SUGGESTION
 const usergrids . . . 	CODE_SUGGESTION
 selections 	CODE_SUGGESTION
add override public conditionselectortype selectortype return none override public integer numplaceholders return 	CODE_SUGGESTION
 d d f d c d bfd df count may not be always more than . if incase the count is it may crash .	BUGGYCODE_SUGGESTION
 ffc ed dbf da ae why again you are adding string in caps how many times i will comment the same thing .	REFACTORING_SUGGESTION
can we use a single for loop to build this data ? 	CODE_SUGGESTION
i hope you have considered the map data also . please verify it against that	CODE_SUGGESTION
 ffc ed dbf da ae there is some ui issue please refer the below screen sort point down ! 	BUGGYCODE_SUGGESTION
 f ea d fb a f c can we avoid this unnecessary changes before committing ? this file has very few changes but there are so many diffs ! why we remove semi colons ?	CODE_SUGGESTION
do parsing in updatedisclamer class not here	BUGGYCODE_SUGGESTION
if you are using this then i want the corresponding test cases .	COMPLETENESS_SUGGESTION
wrong condition .	BUGGYCODE_SUGGESTION
please resolve conflict .	LOGISTICS_SUGGESTION
please revert this change .	BUGGYCODE_SUGGESTION
 e a b fe a c ad c if this response has changed from backend any others apps are effected by this ?	QUESTIONING
please replace the placeholder . so we can share this file in release mail for eod dashboard creation .	REFACTORING_SUGGESTION
what will be the case when i send start end fromdate todate 	QUESTIONING
this branch dont need to merge	LOGISTICS_SUGGESTION
use brackets even for single line if use space after and before for current and following lines .	REFACTORING_SUGGESTION
 abb bdc c bd a fff a bhai remove then if it s not using .	REFACTORING_SUGGESTION
 e a b fe a c ad c can t we put this object containing projection condition out will call here . this is looking complex .	CODE_SUGGESTION
rename scrolltotop .jsx scrolltopbutton .jsx 	SPELLING_SUGGESTION
refactor based on comments from himadri 	REFACTORING_SUGGESTION
don t use session get function get setting and use at top .	BUGGYCODE_SUGGESTION
we don t have to pass a dslcontext ? how is it making the calls to that db ?	BUGGYCODE_SUGGESTION
format the code .	REFACTORING_SUGGESTION
i would suggest to keep both instead	LOGICAL_SUGGESTION
 ffc ed dbf da ae why we are getting this file changes ?	QUESTIONING
can t we move this what s new button with notificationcountcontainer in home .jsx component . on click of the button we can open render the notificationdrawer .	LOGICAL_SUGGESTION
is it working .	QUESTIONING
 remove commented lines . for styles and php code as well .	REFACTORING_SUGGESTION
please ensure you do so next time irrespective of the time constraints . i will not merge it next time without seeing some test cases 	COMPLETENESS_SUGGESTION
these have to split to single files in data schema tablename .sql ex data schema salereturnschemedetails .sql the table name and filename should always match .	BUGGYCODE_SUGGESTION
it is better to add an here as well .	REFACTORING_SUGGESTION
use enum product entity type here . no hardcoded string .	BUGGYCODE_SUGGESTION
any update ?	COMPLETENESS_SUGGESTION
please resolve conflicts .	LOGISTICS_SUGGESTION
can t we use color from theme ?	QUESTIONING
 f ea d fb a f c follow below routes for returns create flow returns new default landing returns new search add skus returns new add view added sku returns new confirm success returns new success previous returns return history returns return details returns details returnid 	CODE_SUGGESTION
there are lot of functions which get data from areas so please use that .	REUSE_SUGGESTION
do we still need to update the column accountcontract .uploadfilecolumns .upload file local url with uploadfilepath ? it s not local file path right ? please check it . may be we need to include it in else case .	CODE_SUGGESTION
 please use isset	CODE_SUGGESTION
why it is added twice ?	BUGGYCODE_SUGGESTION
remove the plus	REFACTORING_SUGGESTION
 f d d f b cf fd c we need to change the in orderdetails .jsx file . 	CODE_SUGGESTION
please check isset or !empty here .	CODE_SUGGESTION
 const currentjoins selection applied 	CODE_SUGGESTION
i did not get the use of globalfilterconfiginput class . can you please explain why would we use ?	QUESTIONING
 it has been verified	LOGISTICS_SUGGESTION
orderby is not related please remove	REFACTORING_SUGGESTION
change it to listofwarehouse .add suggestedorderline 	CODE_SUGGESTION
any update ?	COMPLETENESS_SUGGESTION
why removed check for null getactivty ? ? ?	QUESTIONING
no test cases ?	COMPLETENESS_SUGGESTION
is this naming correct ?	SPELLING_SUGGESTION
generic name for controller why tus specific controller ?	BUGGYCODE_SUGGESTION
please add space after .	REFACTORING_SUGGESTION
code redabilbity is poor . .please fix indentation	REFACTORING_SUGGESTION
 f ea d fb a f c you can map it and then send it right ?	QUESTIONING
need to rename it const query widget downloads gql . . 	CODE_SUGGESTION
we can import like import gql usemutation from apollo client 	CODE_SUGGESTION
method should be named appropriately . this is building the message but not sending it	SPELLING_SUGGESTION
why only table .getmeasures ?	CODE_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
please change function name .it is not clear what is exaclty user .may be something like this findvehiclebyuserid or something else	SPELLING_SUGGESTION
 trans successfully updated communication response trans point down trans successfully updated communication response trans 	SPELLING_SUGGESTION
declare vistingtypeexist variable .	BUGGYCODE_SUGGESTION
remove the commented code .	REFACTORING_SUGGESTION
 d aae b ea c e f a we have added condition only order case . why we have not added in payments case ?	QUESTIONING
will do internal query and plz check the query log what kind query and how much its expensive etc . same one collection will have multiple payments so showing first one will have comunicated or not .	COMPLETENESS_SUGGESTION
please resolve conflicts .	LOGISTICS_SUGGESTION
resolve the conflicts .	LOGISTICS_SUGGESTION
 e a b fe a c ad c we have same query i .e . query alldownloads in three places now next step we should use same hook every places .	CODE_SUGGESTION
please avoid using cursor loader next time type to use mvvm flow for newly activty	BUGGYCODE_SUGGESTION
hold this one . .dont merge	LOGISTICS_SUGGESTION
here we need some progress or something ? and user can navigate to other screen also till this insert get completed . is there any scope of optimizing insert ? did we try bulk insert ?	LOGICAL_SUGGESTION
there are lot of white spaces in the selection string . please correct them .	REFACTORING_SUGGESTION
 f ea d fb a f c did you check this comment ?	COMPLETENESS_SUGGESTION
remove unneccary new lines .	REFACTORING_SUGGESTION
there is an object inside an object so we can not do it in one loop only . there are three ways loop stream loops streams so no need to change to loops .	LOGICAL_SUGGESTION
don t we have any standard error codes for such cases ? 	QUESTIONING
remove contain .	REFACTORING_SUGGESTION
 f ea d fb a f c if we are putting same style everywhere why we are not creating a component called customtextfield for override the styles and reuse it everywhere . in future if we get some other customisation we have to change every file again . 	CODE_SUGGESTION
please change the variable name localdate .	SPELLING_SUGGESTION
is this method using for different task ? ? ? ? or only using time here	QUESTIONING
 e a b fe a c ad c if need it at top level we can do it in transform function i .e . transformclientcalenders . i don t see now it s required for other components . so we can keep it in clientcalendarrangefilter component as of now .	CODE_SUGGESTION
it looks empty class . please remove it if we are not using it .	REFACTORING_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
can we use footer from mds layout here .	REUSE_SUGGESTION
plz indent properly . dont understand why this method is needed .	REFACTORING_SUGGESTION
please get setting in model only use function getsettingfromname .	CODE_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
please bypass for admin . it will get all the warehouse .	BUGGYCODE_SUGGESTION
are we sure that we are planning to show the payment date as order date ? and bill number as order number ?	QUESTIONING
 aaf e a d e b c d d db i think your editorconfig didn t configure properly . these changes should not come .	BUGGYCODE_SUGGESTION
 e c a d please add a line description at least .	DOCUMENTATION_SUGGESTION
same lines two times top and bottom please check and remove .	REFACTORING_SUGGESTION
resolve the conflicts . add changes in skuorderadapter .	LOGISTICS_SUGGESTION
change it to mod 	SPELLING_SUGGESTION
bhai raise this pr on releaseintegration .	LOGISTICS_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
 f da c d b eb data for warehouse id only will be given and skunit it s here you might get rows instead of rows . also note skugrpcond is doing a search on parent skunit id and child skunit id only no condition of warehouse is handled here .	LOGICAL_SUGGESTION
is it correct or just for testing used ?	QUESTIONING
almost same code in all the cases it can be improved by writing a method .	BUGGYCODE_SUGGESTION
